timestamp,value
2013-12-03 10:15:00,117034.5
2013-12-03 10:20:00,112578.5
2013-12-03 10:25:00,112086.3
2013-12-03 10:30:00,119132.8
2013-12-03 10:35:00,114701.9
2013-12-03 10:40:00,107498.5
2013-12-03 10:45:00,115836.6
2013-12-03 10:50:00,112287.6
2013-12-03 10:55:00,116067.1
2013-12-03 11:00:00,110990.6
2013-12-03 11:05:00,109383.8
2013-12-03 11:10:00,113292.4
2013-12-03 11:15:00,108385.4
2013-12-03 11:20:00,114286.4
2013-12-03 11:25:00,113541.7
2013-12-03 11:30:00,112859.7
2013-12-03 11:35:00,110118.8
2013-12-03 11:40:00,113723.7
2013-12-03 11:45:00,105635.7
2013-12-03 11:50:00,109835.9
2013-12-03 11:55:00,109334.9
2013-12-03 12:00:00,109102.1
2013-12-03 12:05:00,115233.2
2013-12-03 12:10:00,110710.4
2013-12-03 12:15:00,112710.9
2013-12-03 12:20:00,113874.4
2013-12-03 12:25:00,113874.4
2013-12-03 12:30:00,110366.3
2013-12-03 12:35:00,113554.0
2013-12-03 12:40:00,113554.0
2013-12-03 12:45:00,115001.6
2013-12-03 12:50:00,111091.8
2013-12-03 12:55:00,107535.9
2013-12-03 13:00:00,106638.5
2013-12-03 13:05:00,114313.1
2013-12-03 13:10:00,113542.8
2013-12-03 13:15:00,112015.4
2013-12-03 13:20:00,112729.2
2013-12-03 13:25:00,113723.7
2013-12-03 13:30:00,111513.2
2013-12-03 13:35:00,111829.5
2013-12-03 13:40:00,112829.2
2013-12-03 13:45:00,114681.7
2013-12-03 13:50:00,113090.6
2013-12-03 13:55:00,112137.3
2013-12-03 14:00:00,112979.9
2013-12-03 14:05:00,110049.6
2013-12-03 14:10:00,113252.3
2013-12-03 14:15:00,116834.4
2013-12-03 14:20:00,116651.8
2013-12-03 14:25:00,109873.9
2013-12-03 14:30:00,113363.0
2013-12-03 14:35:00,109987.9
2013-12-03 14:40:00,112316.5
2013-12-03 14:45:00,108552.4
2013-12-03 14:50:00,112286.8
2013-12-03 14:55:00,110726.2
2013-12-03 15:00:00,118401.3
2013-12-03 15:05:00,114152.9
2013-12-03 15:10:00,109637.7
2013-12-03 15:15:00,112185.9
2013-12-03 15:20:00,109256.2
2013-12-03 15:25:00,114052.5
2013-12-03 15:30:00,110700.0
2013-12-03 15:35:00,113089.1
2013-12-03 15:40:00,110018.8
2013-12-03 15:45:00,113672.3
2013-12-03 15:50:00,111292.4
2013-12-03 15:55:00,113377.6
2013-12-03 16:00:00,112779.8
2013-12-03 16:05:00,113630.3
2013-12-03 16:10:00,113753.9
2013-12-03 16:15:00,113915.9
2013-12-03 16:20:00,113110.6
2013-12-03 16:25:00,115376.2
2013-12-03 16:30:00,110047.4
2013-12-03 16:35:00,112357.2
2013-12-03 16:40:00,113846.9
2013-12-03 16:45:00,110051.3
2013-12-03 16:50:00,111750.0
2013-12-03 16:55:00,115374.3
2013-12-03 17:00:00,112065.1
2013-12-03 17:05:00,110350.5
2013-12-03 17:10:00,108888.4
2013-12-03 17:15:00,111815.0
2013-12-03 17:20:00,114852.8
2013-12-03 17:25:00,112961.4
2013-12-03 17:30:00,115517.1
2013-12-03 17:35:00,113723.7
2013-12-03 17:40:00,114212.5
2013-12-03 17:45:00,109955.7
2013-12-03 17:50:00,115527.2
2013-12-03 17:55:00,111452.1
2013-12-03 18:00:00,111514.1
2013-12-03 18:05:00,113806.7
2013-12-03 18:10:00,113806.7
2013-12-03 18:15:00,110635.0
2013-12-03 18:20:00,114005.1
2013-12-03 18:25:00,113010.5
2013-12-03 18:30:00,110559.8
2013-12-03 18:35:00,110156.1
2013-12-03 18:40:00,113141.6
2013-12-03 18:45:00,115295.3
2013-12-03 18:50:00,110319.8
2013-12-03 18:55:00,113372.1
2013-12-03 19:00:00,108943.5
2013-12-03 19:05:00,111311.2
2013-12-03 19:10:00,115946.8
2013-12-03 19:15:00,114722.1
2013-12-03 19:20:00,115906.3
2013-12-03 19:25:00,116312.2
2013-12-03 19:30:00,112704.2
2013-12-03 19:35:00,115205.1
2013-12-03 19:40:00,111104.3
2013-12-03 19:45:00,112609.3
2013-12-03 19:50:00,114136.3
2013-12-03 19:55:00,116672.1
2013-12-03 20:00:00,113141.6
2013-12-03 20:05:00,115514.7
2013-12-03 20:10:00,111748.3
2013-12-03 20:15:00,113397.7
2013-12-03 20:20:00,108217.0
2013-12-03 20:25:00,115959.6
2013-12-03 20:30:00,114055.2
2013-12-03 20:35:00,112326.9
2013-12-03 20:40:00,112096.4
2013-12-03 20:45:00,109225.0
2013-12-03 20:50:00,113623.3
2013-12-03 20:55:00,111718.7
2013-12-03 21:00:00,110980.1
2013-12-03 21:05:00,112205.8
2013-12-03 21:10:00,114219.3
2013-12-03 21:15:00,115416.8
2013-12-03 21:20:00,109375.5
2013-12-03 21:25:00,110801.1
2013-12-03 21:30:00,111173.1
2013-12-03 21:35:00,111775.1
2013-12-03 21:40:00,110942.4
2013-12-03 21:45:00,111543.6
2013-12-03 21:50:00,108955.2
2013-12-03 21:55:00,112366.8
2013-12-03 22:00:00,111242.4
2013-12-03 22:05:00,111985.8
2013-12-03 22:10:00,112176.6
2013-12-03 22:15:00,110568.8
2013-12-03 22:20:00,111543.6
2013-12-03 22:25:00,115036.1
2013-12-03 22:30:00,112881.2
2013-12-03 22:35:00,113576.4
2013-12-03 22:40:00,112673.3
2013-12-03 22:45:00,114321.3
2013-12-03 22:50:00,106985.0
2013-12-03 22:55:00,113392.1
2013-12-03 23:00:00,112588.0
2013-12-03 23:05:00,111705.6
2013-12-03 23:10:00,115130.9
2013-12-03 23:15:00,107812.1
2013-12-03 23:20:00,112035.3
2013-12-03 23:25:00,113397.7
2013-12-03 23:30:00,112582.9
2013-12-03 23:35:00,115783.3
2013-12-03 23:40:00,114309.7
2013-12-03 23:45:00,115429.3
2013-12-03 23:50:00,111763.8
2013-12-03 23:55:00,111252.0
2013-12-04 00:00:00,111955.8
2013-12-04 00:05:00,113545.0
2013-12-04 00:10:00,110138.5
2013-12-04 00:15:00,111423.1
2013-12-04 00:20:00,111231.6
2013-12-04 00:25:00,110504.3
2013-12-04 00:30:00,108036.3
2013-12-04 00:35:00,109233.1
2013-12-04 00:40:00,109914.9
2013-12-04 00:45:00,113722.2
2013-12-04 00:50:00,113001.3
2013-12-04 00:55:00,111091.8
2013-12-04 01:00:00,112237.4
2013-12-04 01:05:00,109713.4
2013-12-04 01:10:00,106625.4
2013-12-04 01:15:00,107840.1
2013-12-04 01:20:00,111084.7
2013-12-04 01:25:00,111513.6
2013-12-04 01:30:00,111864.8
2013-12-04 01:35:00,111854.8
2013-12-04 01:40:00,109554.2
2013-12-04 01:45:00,108394.3
2013-12-04 01:50:00,111743.8
2013-12-04 01:55:00,111749.8
2013-12-04 02:00:00,111468.3
2013-12-04 02:05:00,109698.1
2013-12-04 02:10:00,110823.8
2013-12-04 02:15:00,109767.1
2013-12-04 02:20:00,114086.8
2013-12-04 02:25:00,112136.7
2013-12-04 02:30:00,115957.7
2013-12-04 02:35:00,113377.0
2013-12-04 02:40:00,111654.0
2013-12-04 02:45:00,107929.4
2013-12-04 02:50:00,109420.7
2013-12-04 02:55:00,94972.87
2013-12-04 03:00:00,98664.48
2013-12-04 03:05:00,99972.63
2013-12-04 03:10:00,105073.3
2013-12-04 03:15:00,105073.3
2013-12-04 03:20:00,110649.7
2013-12-04 03:25:00,110296.1
2013-12-04 03:30:00,108382.3
2013-12-04 03:35:00,108382.3
2013-12-04 03:40:00,109113.7
2013-12-04 03:45:00,113070.6
2013-12-04 03:50:00,107673.7
2013-12-04 03:55:00,112045.4
2013-12-04 04:00:00,111171.9
2013-12-04 04:05:00,107030.3
2013-12-04 04:10:00,113915.9
2013-12-04 04:15:00,112449.9
2013-12-04 04:20:00,110970.8
2013-12-04 04:25:00,105200.9
2013-12-04 04:30:00,112366.6
2013-12-04 04:35:00,109109.4
2013-12-04 04:40:00,109554.2
2013-12-04 04:45:00,110872.5
2013-12-04 04:50:00,109565.5
2013-12-04 04:55:00,112548.1
2013-12-04 05:00:00,109474.0
2013-12-04 05:05:00,111965.7
2013-12-04 05:10:00,113924.7
2013-12-04 05:15:00,107976.2
2013-12-04 05:20:00,111754.2
2013-12-04 05:25:00,107874.1
2013-12-04 05:30:00,111192.3
2013-12-04 05:35:00,112096.8
2013-12-04 05:40:00,117238.2
2013-12-04 05:45:00,107962.5
2013-12-04 05:50:00,107962.5
2013-12-04 05:55:00,110309.3
2013-12-04 06:00:00,112427.8
2013-12-04 06:05:00,110751.6
2013-12-04 06:10:00,113111.7
2013-12-04 06:15:00,113557.5
2013-12-04 06:20:00,111990.0
2013-12-04 06:25:00,110260.6
2013-12-04 06:30:00,106521.1
2013-12-04 06:35:00,113372.1
2013-12-04 06:40:00,112588.9
2013-12-04 06:45:00,113292.4
2013-12-04 06:50:00,112608.0
2013-12-04 06:55:00,113099.8
2013-12-04 07:00:00,111965.7
2013-12-04 07:05:00,111151.3
2013-12-04 07:10:00,111785.2
2013-12-04 07:15:00,107401.1
2013-12-04 07:20:00,111111.0
2013-12-04 07:25:00,109355.9
2013-12-04 07:30:00,109355.9
2013-12-04 07:35:00,110989.5
2013-12-04 07:40:00,108634.5
2013-12-04 07:45:00,112488.1
2013-12-04 07:50:00,112367.6
2013-12-04 07:55:00,108065.0
2013-12-04 08:00:00,111016.7
2013-12-04 08:05:00,107142.3
2013-12-04 08:10:00,110499.1
2013-12-04 08:15:00,114777.0
2013-12-04 08:20:00,108693.4
2013-12-04 08:25:00,108421.5
2013-12-04 08:30:00,107221.0
2013-12-04 08:35:00,108362.7
2013-12-04 08:40:00,108362.7
2013-12-04 08:45:00,109744.4
2013-12-04 08:50:00,111071.3
2013-12-04 08:55:00,112156.3
2013-12-04 09:00:00,114790.9
2013-12-04 09:05:00,113172.1
2013-12-04 09:10:00,112307.0
2013-12-04 09:15:00,110698.5
2013-12-04 09:20:00,109565.5
2013-12-04 09:25:00,110685.1
2013-12-04 09:30:00,114469.0
2013-12-04 09:35:00,111311.6
2013-12-04 09:40:00,111634.3
2013-12-04 09:45:00,109189.2
2013-12-04 09:50:00,111975.7
2013-12-04 09:55:00,108163.6
2013-12-04 10:00:00,109029.4
2013-12-04 10:05:00,109612.0
2013-12-04 10:10:00,109804.9
2013-12-04 10:15:00,110861.1
2013-12-04 10:20:00,106123.5
2013-12-04 10:25:00,113603.2
2013-12-04 10:30:00,113603.2
2013-12-04 10:35:00,110850.5
2013-12-04 10:40:00,114850.8
2013-12-04 10:45:00,112669.5
2013-12-04 10:50:00,113704.8
2013-12-04 10:55:00,110950.9
2013-12-04 11:00:00,110764.3
2013-12-04 11:05:00,112393.9
2013-12-04 11:10:00,113279.6
2013-12-04 11:15:00,111975.6
2013-12-04 11:20:00,111654.4
2013-12-04 11:25:00,111945.9
2013-12-04 11:30:00,113141.2
2013-12-04 11:35:00,111960.4
2013-12-04 11:40:00,109072.4
2013-12-04 11:45:00,114891.2
2013-12-04 11:50:00,114257.7
2013-12-04 11:55:00,112750.4
2013-12-04 12:00:00,111442.4
2013-12-04 12:05:00,113780.5
2013-12-04 12:10:00,113210.4
2013-12-04 12:15:00,112045.4
2013-12-04 12:20:00,110075.7
2013-12-04 12:25:00,110034.8
2013-12-04 12:30:00,111482.9
2013-12-04 12:35:00,111654.2
2013-12-04 12:40:00,113598.9
2013-12-04 12:45:00,112769.2
2013-12-04 12:50:00,113317.5
2013-12-04 12:55:00,114179.5
2013-12-04 13:00:00,112719.7
2013-12-04 13:05:00,109013.4
2013-12-04 13:10:00,109414.9
2013-12-04 13:15:00,115119.9
2013-12-04 13:20:00,112442.6
2013-12-04 13:25:00,112502.6
2013-12-04 13:30:00,108520.8
2013-12-04 13:35:00,109804.9
2013-12-04 13:40:00,114029.5
2013-12-04 13:45:00,111684.2
2013-12-04 13:50:00,114809.1
2013-12-04 13:55:00,112789.2
2013-12-04 14:00:00,116621.1
2013-12-04 14:05:00,108326.5
2013-12-04 14:10:00,114386.4
2013-12-04 14:15:00,115144.4
2013-12-04 14:20:00,112856.4
2013-12-04 14:25:00,115584.1
2013-12-04 14:30:00,111060.9
2013-12-04 14:35:00,113831.7
2013-12-04 14:40:00,112226.4
2013-12-04 14:45:00,113545.0
2013-12-04 14:50:00,109403.5
2013-12-04 14:55:00,109403.5
2013-12-04 15:00:00,108824.3
2013-12-04 15:05:00,108824.3
2013-12-04 15:10:00,115851.6
2013-12-04 15:15:00,115851.6
2013-12-04 15:20:00,112488.1
2013-12-04 15:25:00,113041.3
2013-12-04 15:30:00,111914.7
2013-12-04 15:35:00,113230.4
2013-12-04 15:40:00,117866.3
2013-12-04 15:45:00,108303.9
2013-12-04 15:50:00,111072.0
2013-12-04 15:55:00,115253.4
2013-12-04 16:00:00,114135.7
2013-12-04 16:05:00,109624.8
2013-12-04 16:10:00,111025.1
2013-12-04 16:15:00,112408.1
2013-12-04 16:20:00,105201.7
2013-12-04 16:25:00,116654.8
2013-12-04 16:30:00,113576.4
2013-12-04 16:35:00,110158.5
2013-12-04 16:40:00,112798.6
2013-12-04 16:45:00,109659.8
2013-12-04 16:50:00,113484.8
2013-12-04 16:55:00,111654.1
2013-12-04 17:00:00,113342.9
2013-12-04 17:05:00,112770.4
2013-12-04 17:10:00,109554.2
2013-12-04 17:15:00,111894.6
2013-12-04 17:20:00,108528.5
2013-12-04 17:25:00,109943.4
2013-12-04 17:30:00,108136.4
2013-12-04 17:35:00,112116.8
2013-12-04 17:40:00,118621.5
2013-12-04 17:45:00,116271.5
2013-12-04 17:50:00,114559.3
2013-12-04 17:55:00,111230.9
2013-12-04 18:00:00,114618.2
2013-12-04 18:05:00,112945.2
2013-12-04 18:10:00,113506.6
2013-12-04 18:15:00,110739.5
2013-12-04 18:20:00,113212.2
2013-12-04 18:25:00,115780.9
2013-12-04 18:30:00,109114.2
2013-12-04 18:35:00,112200.9
2013-12-04 18:40:00,111356.5
2013-12-04 18:45:00,118367.8
2013-12-04 18:50:00,111140.4
2013-12-04 18:55:00,109755.6
2013-12-04 19:00:00,113724.9
2013-12-04 19:05:00,111743.8
2013-12-04 19:10:00,116103.2
2013-12-04 19:15:00,112005.8
2013-12-04 19:20:00,113493.7
2013-12-04 19:25:00,113698.5
2013-12-04 19:30:00,108438.0
2013-12-04 19:35:00,108706.7
2013-12-04 19:40:00,112331.1
2013-12-04 19:45:00,119001.7
2013-12-04 19:50:00,109775.3
2013-12-04 19:55:00,118560.0
2013-12-04 20:00:00,111221.3
2013-12-04 20:05:00,112379.3
2013-12-04 20:10:00,114638.4
2013-12-04 20:15:00,111151.3
2013-12-04 20:20:00,112554.5
2013-12-04 20:25:00,112251.9
2013-12-04 20:30:00,111091.2
2013-12-04 20:35:00,108851.8
2013-12-04 20:40:00,108628.1
2013-12-04 20:45:00,107234.5
2013-12-04 20:50:00,107234.5
2013-12-04 20:55:00,114118.5
2013-12-04 21:00:00,111613.1
2013-12-04 21:05:00,111884.7
2013-12-04 21:10:00,111795.0
2013-12-04 21:15:00,111795.0
2013-12-04 21:20:00,112005.8
2013-12-04 21:25:00,114432.1
2013-12-04 21:30:00,113072.2
2013-12-04 21:35:00,114501.0
2013-12-04 21:40:00,111472.1
2013-12-04 21:45:00,116535.0
2013-12-04 21:50:00,109311.9
2013-12-04 21:55:00,117355.5
2013-12-04 22:00:00,115300.2
2013-12-04 22:05:00,114900.1
2013-12-04 22:10:00,115129.0
2013-12-04 22:15:00,113383.1
2013-12-04 22:20:00,112689.0
2013-12-04 22:25:00,115076.6
2013-12-04 22:30:00,113214.0
2013-12-04 22:35:00,113484.8
2013-12-04 22:40:00,114388.4
2013-12-04 22:45:00,114127.1
2013-12-04 22:50:00,115299.9
2013-12-04 22:55:00,112117.3
2013-12-04 23:00:00,116125.6
2013-12-04 23:05:00,111975.7
2013-12-04 23:10:00,115202.1
2013-12-04 23:15:00,112185.9
2013-12-04 23:20:00,112730.4
2013-12-04 23:25:00,108896.3
2013-12-04 23:30:00,119580.5
2013-12-04 23:35:00,108037.1
2013-12-04 23:40:00,111889.3
2013-12-04 23:45:00,118266.3
2013-12-04 23:50:00,113217.7
2013-12-04 23:55:00,115110.6
2013-12-05 00:00:00,113582.3
2013-12-05 00:05:00,113434.3
2013-12-05 00:10:00,113646.9
2013-12-05 00:15:00,111753.8
2013-12-05 00:20:00,113727.4
2013-12-05 00:25:00,112307.0
2013-12-05 00:30:00,107555.4
2013-12-05 00:35:00,114847.5
2013-12-05 00:40:00,111115.0
2013-12-05 00:45:00,117839.5
2013-12-05 00:50:00,107535.9
2013-12-05 00:55:00,115240.1
2013-12-05 01:00:00,115629.9
2013-12-05 01:05:00,116345.1
2013-12-05 01:10:00,112358.0
2013-12-05 01:15:00,113292.4
2013-12-05 01:20:00,113294.4
2013-12-05 01:25:00,110826.5
2013-12-05 01:30:00,110252.9
2013-12-05 01:35:00,116282.5
2013-12-05 01:40:00,110900.8
2013-12-05 01:45:00,117513.2
2013-12-05 01:50:00,112519.6
2013-12-05 01:55:00,112519.6
2013-12-05 02:00:00,115614.7
2013-12-05 02:05:00,115614.7
2013-12-05 02:10:00,112116.8
2013-12-05 02:15:00,112116.8
2013-12-05 02:20:00,109506.4
2013-12-05 02:25:00,112668.9
2013-12-05 02:30:00,117976.3
2013-12-05 02:35:00,113454.4
2013-12-05 02:40:00,112776.3
2013-12-05 02:45:00,113291.9
2013-12-05 02:50:00,112508.0
2013-12-05 02:55:00,115265.8
2013-12-05 03:00:00,112458.5
2013-12-05 03:05:00,114847.6
2013-12-05 03:10:00,113303.4
2013-12-05 03:15:00,111884.7
2013-12-05 03:20:00,113623.9
2013-12-05 03:25:00,110427.1
2013-12-05 03:30:00,113947.5
2013-12-05 03:35:00,113083.1
2013-12-05 03:40:00,111995.6
2013-12-05 03:45:00,115597.0
2013-12-05 03:50:00,112710.3
2013-12-05 03:55:00,115164.6
2013-12-05 04:00:00,111718.5
2013-12-05 04:05:00,110698.5
2013-12-05 04:10:00,113878.5
2013-12-05 04:15:00,112839.8
2013-12-05 04:20:00,114569.5
2013-12-05 04:25:00,109613.4
2013-12-05 04:30:00,113322.9
2013-12-05 04:35:00,117858.7
2013-12-05 04:40:00,112388.6
2013-12-05 04:45:00,113454.4
2013-12-05 04:50:00,110875.4
2013-12-05 04:55:00,112060.2
2013-12-05 05:00:00,113747.6
2013-12-05 05:05:00,114219.3
2013-12-05 05:10:00,111694.2
2013-12-05 05:15:00,115205.1
2013-12-05 05:20:00,115205.1
2013-12-05 05:25:00,114272.7
2013-12-05 05:30:00,115939.3
2013-12-05 05:35:00,117362.1
2013-12-05 05:40:00,113806.7
2013-12-05 05:45:00,117273.8
2013-12-05 05:50:00,117231.5
2013-12-05 05:55:00,113132.4
2013-12-05 06:00:00,114313.1
2013-12-05 06:05:00,116037.0
2013-12-05 06:10:00,116847.7
2013-12-05 06:15:00,115924.4
2013-12-05 06:20:00,116483.5
2013-12-05 06:25:00,115318.7
2013-12-05 06:30:00,114403.6
2013-12-05 06:35:00,115571.5
2013-12-05 06:40:00,114452.3
2013-12-05 06:45:00,111552.8
2013-12-05 06:50:00,113756.3
2013-12-05 06:55:00,120237.3
2013-12-05 07:00:00,116088.5
2013-12-05 07:05:00,114669.8
2013-12-05 07:10:00,115437.0
2013-12-05 07:15:00,116689.9
2013-12-05 07:20:00,110879.7
2013-12-05 07:25:00,111100.6
2013-12-05 07:30:00,111622.9
2013-12-05 07:35:00,112699.7
2013-12-05 07:40:00,111426.4
2013-12-05 07:45:00,116226.6
2013-12-05 07:50:00,112925.9
2013-12-05 07:55:00,110698.5
2013-12-05 08:00:00,115708.5
2013-12-05 08:05:00,113860.4
2013-12-05 08:10:00,113263.3
2013-12-05 08:15:00,111513.7
2013-12-05 08:20:00,113135.2
2013-12-05 08:25:00,114481.0
2013-12-05 08:30:00,114481.0
2013-12-05 08:35:00,115427.8
2013-12-05 08:40:00,113436.6
2013-12-05 08:45:00,112710.3
2013-12-05 08:50:00,113133.4
2013-12-05 08:55:00,101782.8
2013-12-05 09:00:00,97932.14
2013-12-05 09:05:00,98081.63
2013-12-05 09:10:00,105542.5
2013-12-05 09:15:00,111311.6
2013-12-05 09:20:00,112366.0
2013-12-05 09:25:00,111589.4
2013-12-05 09:30:00,109465.7
2013-12-05 09:35:00,115660.2
2013-12-05 09:40:00,113025.1
2013-12-05 09:45:00,113441.2
2013-12-05 09:50:00,110439.7
2013-12-05 09:55:00,114959.8
2013-12-05 10:00:00,108624.5
2013-12-05 10:05:00,109855.6
2013-12-05 10:10:00,112467.8
2013-12-05 10:15:00,114170.5
2013-12-05 10:20:00,108413.9
2013-12-05 10:25:00,112009.9
2013-12-05 10:30:00,111904.5
2013-12-05 10:35:00,109704.9
2013-12-05 10:40:00,109816.1
2013-12-05 10:45:00,110657.4
2013-12-05 10:50:00,115856.8
2013-12-05 10:55:00,110197.8
2013-12-05 11:00:00,114212.5
2013-12-05 11:05:00,110151.4
2013-12-05 11:10:00,113497.3
2013-12-05 11:15:00,112422.6
2013-12-05 11:20:00,109716.1
2013-12-05 11:25:00,107811.9
2013-12-05 11:30:00,112277.3
2013-12-05 11:35:00,111202.7
2013-12-05 11:40:00,108679.2
2013-12-05 11:45:00,111432.2
2013-12-05 11:50:00,110731.8
2013-12-05 11:55:00,110537.0
2013-12-05 12:00:00,110335.7
2013-12-05 12:05:00,108646.1
2013-12-05 12:10:00,108263.5
2013-12-05 12:15:00,111041.0
2013-12-05 12:20:00,110871.7
2013-12-05 12:25:00,107943.0
2013-12-05 12:30:00,108010.2
2013-12-05 12:35:00,110527.9
2013-12-05 12:40:00,115604.7
2013-12-05 12:45:00,111694.2
2013-12-05 12:50:00,113192.1
2013-12-05 12:55:00,112930.6
2013-12-05 13:00:00,111507.8
2013-12-05 13:05:00,112699.7
2013-12-05 13:10:00,112851.6
2013-12-05 13:15:00,107089.8
2013-12-05 13:20:00,110871.7
2013-12-05 13:25:00,113173.5
2013-12-05 13:30:00,114420.3
2013-12-05 13:35:00,115359.3
2013-12-05 13:40:00,115359.3
2013-12-05 13:45:00,113237.8
2013-12-05 13:50:00,108246.7
2013-12-05 13:55:00,107576.7
2013-12-05 14:00:00,108243.9
